,review_id,user_id,business_id,stars,useful,funny,cool,text,date
2664921,jp4tDBPZAyEJqNCR9edh6Q,mHp4g3_z2dmD9UPXzuE8bQ,RESDUcs7fIiihp38-d6_6g,4,7,2,3,"Been here twice, both good experiences. 

As a tourist, it's a definite must on your Vegas to-do list. But beware bc it's super popular. My family and I couldn't even get a ticket on our first attempt because the kiosks where you have to enter your name/info as a reservation wasn't even taking reservations bc they were at capacity for the next four or five hours! for our second attempt, we waited about 3 hours before being seated. 

If you're unfamiliar with how it works, you have to physically walk in and make a reservation on their kiosk. Then the ticket that pops out tells you when to arrive to physically wait in line (usually anywhere from 1-3 hours. So you're free to wander the casino until the scheduled time stated on your ticket). Once the designated time arrives, you have to wait in line for maybe another hour. Then you advance slowly like at a line at an amusement park, then there's the final line where you wait for a host to seat you. So there's like three tiers of waiting... 

Anyways, food is amazing. High quality ingredients, cooked well, and the service is friendly too (though somewhat frazzled. The waitstaff is sometimes hard to catch, but the servers serving the food are friendly & polite). Also, great desserts! I had the thai tea with boba & ice cream, sooooo good! 

One of my favorites is the cheese selection. :) the Chinese food is good too (recommend the non steamed dishes, like their oxtail is delicious. Don't get the steamed stuff, like soup dumplings, because steamed soup dumplings are meant to be eaten immediately, and these have been sitting out for ten min or more, and so they get dried out with a tough skin), but since I eat awesome Chinese food on a regular basis, I skip that. I love their meatballs, and their Mexican street tacos. The meat, sausage section is delicious, and my slab of bacon was indeed a slab of bacon. Feel free to ask for a half, or a third, of a sausage link as they are very filling. My second time I went for brunch and they had lobster eggs benedict. I'm an eggs benedict junkie, so that was awesome. 

Some downsides, in addition to the wait, is that people/patrons are so rushed. I don't like the weird frenetic pace or mindset people have when eating there. Also, the toilets are gross because people ""unload"" (ie puke) there to eat more.... Ugh. So if you don't want to lose your appetite, avoid the bathroom right outside the buffet. 

Anyways, if you're a local, you're probably not even reading yelp reviews on Bacchanal because once (or twice) is probably enough. If you're a tourist, it's worth the wait & expense.",2015-08-13 08:09:12
2664924,vrnuBI6mA70b9UhWYvNh1g,hkj-tcclgo52frag6XWWxw,RESDUcs7fIiihp38-d6_6g,5,3,0,2,"Wow... This is really the best buffet on the strip. The top 3 buffets are: 
1. Caesars palace buffet 
2. Wicked Spoon buffet at Cosmopolitan
3. Bellagio buffet

Dessert options are amazing!!
Love the juice bar juices!!
The variety of food is great!! 
Beautiful, modern buffet!!",2014-04-30 21:36:21
2664963,YARvyW3Wha5-LSSXltC8Vg,r_-Rs5DouaJPqePiZOIgiw,RESDUcs7fIiihp38-d6_6g,3,0,0,0,"OVERRATED! Definitely not worth $60, would be willing to try brunch though. Nothing was bad, it just wasn't worth the amount of money to be honest. Meats were VERY tender and bomb !!! If you're a person of flavor like myself your going to have a problem. I just feel like I could've had this at another buffet (besides the tender meat lol) for more then half the price. Great service, GREAT selection of foods, just not what I expected after reading the hyped reviews",2017-12-09 07:11:15
2664972,OKlZEAuBDIX-tzWcAFABUg,eLbGj4lRS1GhJ_fMcTxPsQ,RESDUcs7fIiihp38-d6_6g,4,0,0,0,"Spend the little extra money and have an epic Vegas buffet experience, its worth it. They have everything you can imagine and more. At the carving station we tried lamb, duck, turkey, sausage, they also have prime rib, etc.! Of course have the crab legs, they also have oysters,  calamari, fish and chips, Chilean Sea Bass, seaweed salad, sushi, chinese food, dumplings, noodles. There is also a cheese buffet and charcuterie station, all different breads, pastas, potatoes, there is a pizza station and phenomenal desserts! The wait staff is prompt and courteous and will bring you drinks, coffee and tea. They also provide warm towels and plate holders for hot plates.  We thought it was funny at first there is a 2 hour limit, but then we realized we were there for an hour and a half! Extra perks include wine, beer and there is also caviar for two! The deserts were so delish there is a crepe station and they have a gelato bar. You cannot go wrong.",2015-10-15 18:18:13
2665067,aalTXoOJkXV_oKiMGlFeEA,OzKSlUXYszhjp655COq0_Q,RESDUcs7fIiihp38-d6_6g,5,0,1,1,"Definitely the best buffet i've been to in Vegas.
Spent two hours in this buffet and didn't even realize we've been there for that long.
Definitely on the expensive side, but the wife and i both agree this buffet was worth it.",2013-07-06 04:21:43
2665100,-PNKeatfmtSEt9-HardnTw,jM9C39fqmKMGxYWQP1Ovng,RESDUcs7fIiihp38-d6_6g,5,0,0,0,The best buffet I've ever had...it's $57 pp but you definitely get your monies worth.  They have a little bit of everything from seafood to Mexican to Asian to steaks!  Must try,2016-03-02 23:32:54
2665596,hsG80JeJG7CUUbuWop3bGw,co0TEhyYbU9SBDMUFVov3Q,RESDUcs7fIiihp38-d6_6g,3,0,0,0,"This place is certainly not all that. But the bus boys and servers are very nice. Francisco was our server and he works very hard and is very polite and checks up on you all the time. His bus boy was an Asian guy....clearing the tables. This was on 2/16/18. They both work very hard and as a team.
But as for the food...the crab is what everyone comes for but the messed up part is the crab on display is the COLD CRAB. It was super salty!! Like gross salty! Like what the heck?!?
Now The crab was presliced. But being served cold was wack.
We didn't even know they served hot crab because they hide it! They literally hide it in the back near the Italian section, and you won't even know unless you ask, because you can't help yourself to it. You have to give your plate to the cook and he will pile the HOT crabs on your plate. BUT THESE CRABS ARE NOT PRE SLICED. Now tell me. Why would they slice the COLD CRAB, which no one likes, and not slice the HOT crabs? 
So finally after finding the hidden hot crabs...you go to the table and get messy cracking them, all to find out they are SALTY AS HECK!! It's as if they pour pounds of salt in the pot and boil the crabs. 
So yea. Even the fish in the Chinese section was over salted. Like ridiculously salty!
But yea...
There are some other foods that are Tastey indeed. But for $70...nah. I personally would not go back. 
Plus they limit you. You have 2 hours limit. So it's not a true all you can eat buffet. It's just all you can eat in 2 hours.",2018-02-17 20:19:10
2665711,MEPKfNWCqUDwx2bmMHDT4w,xECpt0seSDbTmt1mGcfffA,RESDUcs7fIiihp38-d6_6g,5,0,0,0,"I LOVE the Bacchanal. I have been here three times total, twice for dinner (including opening day) and more recently for lunch.  First off I would say spend the extra money and go for dinner. It is well worth it. I was looking forward to the split king crab legs but alas they are not offered for lunch. Also, not offered for lunch is the made to order souffles in the dessert area or the hand rolls in the sushi area. Other than that relatively similar lunch and dinner items are served. 

The highlights to me are the meat carving station, the prime rib is exceptionally good for being at a buffet. The charcuterie area where there are house made salamis and other cured meats to tickle your fancy. The dim sum area - where they offer a decent variety of dim sum and Peking duck. The sea food area, where I indulge on oyster shooters, crab (at dinner), and more oysters. I also enjoyed the fresh squeezed juices, I do not think this was offered at dinner, the selection included Pineapple, Jicama, and Melon. And of course let's not forget the dessert section - where without my much awaited souffles I was forced to eat key lime tarts, Oreo mousse domes and sour cherry and balsamic gelato. 

So yes, I LOVE the Bacchanal. Despite my lunch let down. And this says a lot from me because in general I dislike buffets, in fact there are no other buffets I actually like in town (not including Indian lunch buffets). There are ones I will go to for the price and just have salad bar but for me to say that a buffet is great it takes a lot. I will be back and back again I am sure.",2013-12-18 17:42:44
2665900,5HBW7GNzbNCs5HGZRzEPCg,EOh98d9c_WNfMgSViWL-Hw,RESDUcs7fIiihp38-d6_6g,1,0,0,0,"Came to this buffet highly recommended by multiple people. Man...was I disappointed. While the food was decent, 3 out of the 4 people in my group (including myself) came down with food poisoning within a day...all of us with nausea, vomiting and diarrhea for 24 hours.  I'm in the medical field, so I know the timing of food poisoning.  It ruined the rest of the trip for the entire group and we were all miserable.  Sadly, I cannot recommend this place to anybody. And yes, I do understand there are warning signs posted and we all eat there at our own risk. My group and I took this risk, but it did not turn out well for us.",2017-11-02 03:01:07
2666153,Y8mZ-D863o0elDybQFYSrQ,3uY922znzvO2VnxtKiQZmQ,RESDUcs7fIiihp38-d6_6g,5,0,0,0,"Went to this place for dinner. Oh my god! This buffet is the best one I've been to in Vegas so far. Their lamb is definitely better than Bellagio's. Also got a HUGE plate of warm crab legs. Mmmm! Delicious, especially with their unique melted butter. Oysters were good too. Love their mac and cheese. Their Asian food section (dumplings) were good too! 

This place definitely deserves it's name. I'll definitely come back here! Definitely try it out if you've never been!",2013-07-03 17:32:33
2666372,5E-9wjqjGvqtoXwuVDc8CQ,1svypdzh4J1bJ7heveumPw,RESDUcs7fIiihp38-d6_6g,1,0,1,0,"I was very disappointed. I was told that this was the number one buffet in Vegas. After waiting hours in line, which caused me to have a massive headache, I was greeted with food that was cold and over seasoned. For how much you pay you would expect the quality to be flawless no matter what.",2015-07-26 18:19:34
2666427,_Fy9Se9nlIV9wsbJgsE3cw,j0OB5ebmvZZ4-iuBB6wbGA,RESDUcs7fIiihp38-d6_6g,4,0,0,0,"Overall, the buffet was good. The price is a little steep for the quality of food there though. The service to refill drinks and remove plates was extremely slow. My boyfriend really got his money's worth but since I'm trying to transition to a full vegetarian diet, it wasn't as appetizing for me. Some plates were fantastic (Asian cuisine) and some were not so great (Mexican). My boyfriend really enjoyed the meat carving station and everyone seemed to like the seafood selection even though I'm not a fan. My favorite part was the dessert station which was fantastic. Everything was worth trying there.",2017-01-20 05:32:03
2666431,clBkVIcppaDz2GK2rcvdtg,CYUjoXeSDQJuvLoNQc0siA,RESDUcs7fIiihp38-d6_6g,4,0,0,0,Awesome buffet. Went for dinner time got some awesome lamb. There was a lot of different food and cultures. I really liked this place.,2018-04-22 02:24:21
2666579,bOnWLj1s6HSItObx-ivNrQ,BK__aQboRDOoYRv91Ehhpw,RESDUcs7fIiihp38-d6_6g,3,1,0,0,"Expected so much, but slightly disappointed

They need a better system to seat people -- when we went in, there were so many empty tables, so why did we have to wait so long in line?

As a seafood aficionado, I went straight for the fish ---- overcooked and tasteless! So I settled for the scrawny crab legs. Enjoyed the oyster shooter and ceviche but not enough to want another round. Saw a display of lobster, but none were actually served unless they cooked them in the bisque. At least the shrimp were plump and succulent, otherwise their seafood station would have been a total let down.

Prime rib -- although I like medium rare, this was too rare for my taste so they had to sear a piece for me. 

Chicken in a basket of sweet potato fries was a special treat. Super crunchy chicken. Fries had a sweet glaze that made it taste like dessert. Loved it.

Ribs --- very dry. Definitely not the finger-licking kind. 

Vegetables and salads. Nothing spectacular. The Caesar salad was drowning in dressing which tasted like something you'd buy in a bottle from the local grocery store.

Tried several desserts --- not impressed.  At least the flan and tiramisu tasted good.  Glad they were not overly sweet.

Altogether, decent but hardly the best. I have a fondness for other buffets in Las Vegas. Maybe next time, we should just pick a fine dining place (like Michael Mina or Gordon Ramsey's). Buffets seem to be filling stations for gourmands, not gourmets",2013-07-03 21:08:15
2666590,i8h8jrzraE7144xXqOY04Q,dfiDlK4LyBkCo0rtaX_8lQ,RESDUcs7fIiihp38-d6_6g,4,0,0,0,"This is the most popular buffet in Vegas. The wait was about 45 minutes on Saturday when we arrived at 6. Once we were seated the atmosphere was great, beautiful decor. There are over 500+ dishes available so you have lots of choices. The first few plates of sea food were amazing! Had shrimp, oysters, crabs. They cut the crab shells in half or have slits in them so you won't need a cracker. It was pretty cool, first time I've seen that. I also had lamb and ribs which were good as well. There was also a taco station, dessert bar, and Asian selection. The only reason it is now 5 stars is the price. At 75$ a person it is very pricey but I feel like the value is not there. For that price I would want everything to be amazing. All the food was good but not great. I guess that happens when you have so many dishes and don't specialize in one type of cuisine. Anyways, it was a great experience! Would recommend to everyone!",2016-06-05 19:48:05
